,stat,precision,recall,f1-score,support,model_accuracy,model
3,macro avg,0.5016483516483516,0.5039592760180995,0.19448557021778778,217.0,0.20276497695852536,sp_06_thresh_merge_75
4,weighted avg,0.8899934167215272,0.20276497695852536,0.2663658741941911,217.0,0.20276497695852536,sp_06_thresh_merge_75
0,0.0,0.9491525423728814,0.27450980392156865,0.4258555133079848,204.0,0.30414746543778803,sp_06_thresh_merge_80
1,1.0,0.06329113924050633,0.7692307692307693,0.1169590643274854,13.0,0.30414746543778803,sp_06_thresh_merge_80
2,accuracy,0.30414746543778803,0.30414746543778803,0.30414746543778803,0.30414746543778803,0.30414746543778803,sp_06_thresh_merge_80
3,macro avg,0.5062218408066939,0.521870286576169,0.2714072888177351,217.0,0.30414746543778803,sp_06_thresh_merge_80
4,weighted avg,0.8960825043972092,0.30414746543778803,0.4073501960879549,217.0,0.30414746543778803,sp_06_thresh_merge_80
0,0.0,0.9397590361445783,0.38235294117647056,0.5435540069686411,204.0,0.39631336405529954,sp_06_thresh_merge_85
1,1.0,0.05970149253731343,0.6153846153846154,0.108843537414966,13.0,0.39631336405529954,sp_06_thresh_merge_85
2,accuracy,0.39631336405529954,0.39631336405529954,0.39631336405529954,0.39631336405529954,0.39631336405529954,sp_06_thresh_merge_85
3,macro avg,0.49973026434094586,0.498868778280543,0.32619877219180354,217.0,0.39631336405529954,sp_06_thresh_merge_85
4,weighted avg,0.8870366948224842,0.39631336405529954,0.5175114442764854,217.0,0.39631336405529954,sp_06_thresh_merge_85
0,0.0,0.9421487603305785,0.5588235294117647,0.7015384615384614,204.0,0.5529953917050692,sp_06_thresh_merge_90
1,1.0,0.0625,0.46153846153846156,0.11009174311926606,13.0,0.5529953917050692,sp_06_thresh_merge_90
2,accuracy,0.5529953917050692,0.5529953917050692,0.5529953917050692,0.5529953917050692,0.5529953917050692,sp_06_thresh_merge_90
3,macro avg,0.5023243801652892,0.5101809954751131,0.40581510232886375,217.0,0.5529953917050692,sp_06_thresh_merge_90
4,weighted avg,0.8894509083292074,0.5529953917050692,0.6661061696515973,217.0,0.5529953917050692,sp_06_thresh_merge_90
0,0.0,0.9390243902439024,0.7549019607843137,0.8369565217391305,204.0,0.7235023041474654,sp_06_thresh_merge_95
1,1.0,0.05660377358490566,0.23076923076923078,0.09090909090909091,13.0,0.7235023041474654,sp_06_thresh_merge_95
2,accuracy,0.7235023041474654,0.7235023041474654,0.7235023041474654,0.7235023041474654,0.7235023041474654,sp_06_thresh_merge_95
3,macro avg,0.497814081914404,0.4928355957767723,0.4639328063241107,217.0,0.7235023041474654,sp_06_thresh_merge_95
4,weighted avg,0.8861604823334556,0.7235023041474654,0.7922624360212019,217.0,0.7235023041474654,sp_06_thresh_merge_95
0,0.0,0.9090909090909091,0.09803921568627451,0.17699115044247787,204.0,0.14285714285714285,sp_075_thresh_merge_50
1,1.0,0.05641025641025641,0.8461538461538461,0.10576923076923077,13.0,0.14285714285714285,sp_075_thresh_merge_50
2,accuracy,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,sp_075_thresh_merge_50
3,macro avg,0.48275058275058275,0.4720965309200603,0.14138019060585433,217.0,0.14285714285714285,sp_075_thresh_merge_50
4,weighted avg,0.8580086580086579,0.14285714285714285,0.172724399494311,217.0,0.14285714285714285,sp_075_thresh_merge_50
0,0.0,0.9210526315789473,0.1715686274509804,0.2892561983471074,204.0,0.2073732718894009,sp_075_thresh_merge_55
1,1.0,0.055865921787709494,0.7692307692307693,0.10416666666666666,13.0,0.2073732718894009,sp_075_thresh_merge_55
2,accuracy,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.2073732718894009,sp_075_thresh_merge_55
3,macro avg,0.48845927668332845,0.4703996983408748,0.19671143250688705,217.0,0.2073732718894009,sp_075_thresh_merge_55
4,weighted avg,0.869221169702053,0.2073732718894009,0.278167885389293,217.0,0.2073732718894009,sp_075_thresh_merge_55
0,0.0,0.9183673469387755,0.22058823529411764,0.3557312252964427,204.0,0.2488479262672811,sp_075_thresh_merge_60
1,1.0,0.05357142857142857,0.6923076923076923,0.09944751381215469,13.0,0.2488479262672811,sp_075_thresh_merge_60
2,accuracy,0.2488479262672811,0.2488479262672811,0.2488479262672811,0.2488479262672811,0.2488479262672811,sp_075_thresh_merge_60
3,macro avg,0.48596938775510207,0.45644796380090497,0.2275893695542987,217.0,0.2488479262672811,sp_075_thresh_merge_60
4,weighted avg,0.8665592965296719,0.2488479262672811,0.3403778232259554,217.0,0.2488479262672811,sp_075_thresh_merge_60
0,0.0,0.9333333333333333,0.27450980392156865,0.42424242424242425,204.0,0.2995391705069124,sp_075_thresh_merge_65
1,1.0,0.05732484076433121,0.6923076923076923,0.10588235294117647,13.0,0.2995391705069124,sp_075_thresh_merge_65
2,accuracy,0.2995391705069124,0.2995391705069124,0.2995391705069124,0.2995391705069124,0.2995391705069124,sp_075_thresh_merge_65
3,macro avg,0.4953290870488323,0.48340874811463047,0.26506238859180037,217.0,0.2995391705069124,sp_075_thresh_merge_65
4,weighted avg,0.8808535618891075,0.2995391705069124,0.4051701619064048,217.0,0.2995391705069124,sp_075_thresh_merge_65
0,0.0,0.9512195121951219,0.38235294117647056,0.5454545454545454,204.0,0.4009216589861751,sp_075_thresh_merge_70
1,1.0,0.06666666666666667,0.6923076923076923,0.12162162162162161,13.0,0.4009216589861751,sp_075_thresh_merge_70
2,accuracy,0.4009216589861751,0.4009216589861751,0.4009216589861751,0.4009216589861751,0.4009216589861751,sp_075_thresh_merge_70
3,macro avg,0.5089430894308943,0.5373303167420814,0.3335380835380835,217.0,0.4009216589861751,sp_075_thresh_merge_70
4,weighted avg,0.8982278670712974,0.4009216589861751,0.5200636329668588,217.0,0.4009216589861751,sp_075_thresh_merge_70
0,0.0,0.9545454545454546,0.5147058823529411,0.6687898089171974,204.0,0.5207373271889401,sp_075_thresh_merge_75
1,1.0,0.07476635514018691,0.6153846153846154,0.13333333333333333,13.0,0.5207373271889401,sp_075_thresh_merge_75
2,accuracy,0.5207373271889401,0.5207373271889401,0.5207373271889401,0.5207373271889401,0.5207373271889401,sp_075_thresh_merge_75
3,macro avg,0.5146559048428208,0.5650452488687783,0.40106157112526536,217.0,0.5207373271889401,sp_075_thresh_merge_75
4,weighted avg,0.9018397942124201,0.5207373271889401,0.6367117712094084,217.0,0.5207373271889401,sp_075_thresh_merge_75
0,0.0,0.9545454545454546,0.6176470588235294,0.75,204.0,0.6129032258064516,sp_075_thresh_merge_80
1,1.0,0.08235294117647059,0.5384615384615384,0.14285714285714285,13.0,0.6129032258064516,sp_075_thresh_merge_80
2,accuracy,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,sp_075_thresh_merge_80
3,macro avg,0.5184491978609626,0.5780542986425339,0.4464285714285714,217.0,0.6129032258064516,sp_075_thresh_merge_80
4,weighted avg,0.9022942901500777,0.6129032258064516,0.7136273864384464,217.0,0.6129032258064516,sp_075_thresh_merge_80
0,0.0,0.9375,0.7352941176470589,0.8241758241758242,204.0,0.7050691244239631,sp_075_thresh_merge_85
1,1.0,0.05263157894736842,0.23076923076923078,0.08571428571428572,13.0,0.7050691244239631,sp_075_thresh_merge_85
2,accuracy,0.7050691244239631,0.7050691244239631,0.7050691244239631,0.7050691244239631,0.7050691244239631,sp_075_thresh_merge_85
3,macro avg,0.4950657894736842,0.48303167420814486,0.454945054945055,217.0,0.7050691244239631,sp_075_thresh_merge_85
4,weighted avg,0.8844894494300266,0.7050691244239631,0.7799361928394187,217.0,0.7050691244239631,sp_075_thresh_merge_85
0,0.0,0.9468085106382979,0.8725490196078431,0.9081632653061226,204.0,0.8341013824884793,sp_075_thresh_merge_90
1,1.0,0.10344827586206896,0.23076923076923078,0.14285714285714288,13.0,0.8341013824884793,sp_075_thresh_merge_90
2,accuracy,0.8341013824884793,0.8341013824884793,0.8341013824884793,0.8341013824884793,0.8341013824884793,sp_075_thresh_merge_90
3,macro avg,0.5251283932501835,0.551659125188537,0.5255102040816327,217.0,0.8341013824884793,sp_075_thresh_merge_90
4,weighted avg,0.8962846256056205,0.8341013824884793,0.8623154330856768,217.0,0.8341013824884793,sp_075_thresh_merge_90
0,0.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,204.0,0.8894009216589862,sp_075_thresh_merge_95
1,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,13.0,0.8894009216589862,sp_075_thresh_merge_95
2,accuracy,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.8894009216589862,sp_075_thresh_merge_95
